fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.7106918,0.2341772,0.5,0.116129,0.1472995,0.2777778,0.1626298,0.9936733,0.7855362,0.285,0.704698,0.625
0.4465409,0.1012658,0.44,0.1612903,0.111293,0.2361111,0.1072664,0.9896283,0.8354115,0.27,0.8322148,0.75
0.5031447,0.3797468,0.08,0.1677419,0.091653,0.0416667,0.0242215,0.9892098,0.8029925,0.185,0.8724832,0.625
0.4402516,0.3797468,0.3,0.2903226,0.111293,0.2777778,0.3806228,0.9954667,0.8229426,0.585,0.6845638,0.625
0.4402516,0.3797468,0.3,0.2903226,0.111293,0.2777778,0.3806228,0.9954667,0.8229426,0.585,0.6845638,0.625
0.4779874,0.4683544,0,0.1225806,0.1636661,0.0833333,0.0415225,0.9915512,0.8379052,0.295,0.738255,0.625
0.5157233,0.4018987,0.1,0.1354839,0.1194763,0.3472222,0.2076125,0.9927169,0.8204489,0.375,0.7315436,0.75
0.3710692,0.25,0.13,0.1548387,0.091653,0.1944444,0.0968858,0.989967,0.9027431,0.335,0.8322148,0.75
0.4716981,0.4778481,0,0.1225806,0.1374795,0.0833333,0.0415225,0.9930556,0.8329177,0.245,0.6510067,0.5
0.5157233,0.4018987,0.1,0.1354839,0.1194763,0.3472222,0.2076125,0.9927169,0.8204489,0.375,0.7315436,0.75
0.4150943,0.3987342,0,0.2774194,0.1522095,0.7083333,0.2681661,0.9919198,0.798005,0.225,0.6375839,0.625
0.4150943,0.3987342,0,0.2774194,0.1522095,0.7083333,0.2681661,0.9919198,0.798005,0.225,0.6375839,0.625
0.4528302,0.335443,0.14,0.1354839,0.1047463,0.2083333,0.100346,0.9895785,0.8354115,0.305,0.8120805,0.75
0.3584906,0.3797468,0,0.0903226,0.1031097,0.1527778,0.0622837,0.9882633,0.8603491,0.28,0.8187919,0.75
0.4779874,1,0,0.1354839,0.2242226,0.0694444,0.0311419,0.9911028,0.872818,0.2,0.7315436,0.375
0.327044,0.4082278,0,0.1387097,0.1309329,0.2083333,0.0968858,0.990784,0.9426434,0.305,0.8389262,0.75
0.4213836,0.5443038,0.07,0.1290323,0.1636661,0.2777778,0.1972318,0.9923183,0.8977556,0.37,0.7852349,0.75
0.572327,0.2341772,0.32,0.1354839,0.1047463,0.0555556,0.0519031,0.9920992,0.8229426,0.4,0.7516779,0.75
0.5031447,0.1772152,0.44,0.116129,0.1325696,0.3888889,0.2352941,0.9913519,0.8379052,0.33,0.7516779,0.625
0.4779874,0.5,0.21,0.1483871,0.1423895,0.2916667,0.2352941,0.9918401,0.7780549,0.22,0.6174497,0.625
0.4716981,0.3860759,0.26,0.1225806,0.1194763,0.3333333,0.3044983,0.9924578,0.8229426,0.265,0.6577181,0.625
0.6100629,0.4367089,0.32,0.1612903,0.1440262,0.3055556,0.3148789,0.9942313,0.8204489,0.31,0.6778523,0.625
0.427673,0.4303797,0.09,0.2516129,0.111293,0.2083333,0.100346,0.9915811,0.8503741,0.26,0.7449664,0.5
0.6100629,0.4367089,0.32,0.1612903,0.1440262,0.3055556,0.3148789,0.9942313,0.8204489,0.31,0.6778523,0.625
0.4402516,0.3924051,0.1,0.0903226,0.1162029,0.375,0.2179931,0.9923383,0.8179551,0.305,0.6174497,0.625
0.4716981,0.3860759,0.26,0.1225806,0.1194763,0.3333333,0.3044983,0.9924578,0.8229426,0.265,0.6577181,0.625
0.408805,0.3227848,0.15,0.1935484,0.1047463,0.1666667,0.0934256,0.9892497,0.8304239,0.295,0.8590604,0.75
0.5031447,0.7468354,0.21,0.1225806,0.1358429,0.1944444,0.1418685,0.9916608,0.8329177,0.235,0.704698,0.625
0.4402516,0.2278481,0.21,0.1483871,0.1407529,0.2777778,0.2249135,0.9919198,0.8478803,0.27,0.6778523,0.75
0.4402516,0.2278481,0.21,0.1548387,0.1407529,0.3333333,0.2387543,0.9918999,0.8478803,0.265,0.6778523,0.75
0.4716981,0.3987342,0.27,0.1290323,0.1358429,0.2361111,0.3148789,0.9924977,0.8129676,0.29,0.6577181,0.75
0.3396226,0.4683544,0,0.0774194,0.0671031,0.2222222,0.1591696,0.9889308,1,0.295,0.8389262,0.75
0.6226415,0.278481,0.46,0.1419355,0.1489362,0.1388889,0.1418685,0.9927169,0.7930175,0.345,0.7986577,0.75
0.4716981,0.3987342,0.27,0.1290323,0.1358429,0.2361111,0.3148789,0.9924977,0.8129676,0.29,0.6577181,0.75
0.572327,0.4810127,0.68,0.1096774,0.6775777,0.25,0.2214533,0.9928564,0.723192,0.665,0.6107383,0.75
0.6100629,0.4177215,0.34,0.1677419,0.1538462,0.1666667,0.3044983,0.9942911,0.8129676,0.33,0.6778523,0.625
0.3144654,0.4683544,0,0.0774194,0.0671031,0.2222222,0.1591696,0.9889308,1,0.295,0.8389262,0.75
0.572327,0.2151899,0.42,0.116129,0.0949264,0.125,0.0622837,0.9902659,0.7930175,0.275,0.7651007,0.625
0.572327,0.2278481,0.39,0.116129,0.0981997,0.2916667,0.1903114,0.9912921,0.7930175,0.41,0.738255,0.875
0.4213836,0.2911392,0.24,0.1096774,0.1260229,0.25,0.1176471,0.9911427,0.8453865,0.3,0.7114094,0.75
0.4213836,0.2911392,0.24,0.1096774,0.1260229,0.25,0.1176471,0.9911427,0.8453865,0.3,0.7114094,0.75
0.4213836,0.2911392,0.24,0.1096774,0.1260229,0.25,0.1176471,0.9911427,0.8453865,0.3,0.7114094,0.75
0.4213836,0.2911392,0.24,0.1096774,0.1260229,0.25,0.1176471,0.9911427,0.8453865,0.3,0.7114094,0.75
0.408805,0.3291139,0.11,0.116129,0.1194763,0.1805556,0.1314879,0.9918401,0.8329177,0.26,0.6241611,0.625
0.4654088,0.3797468,0.26,0.1354839,0.1358429,0.2361111,0.3148789,0.9924977,0.8204489,0.28,0.6577181,0.75
0.4654088,0.3797468,0.26,0.1354839,0.1358429,0.2361111,0.3148789,0.9924977,0.8204489,0.28,0.6577181,0.75
0.490566,0.5506329,0.26,0.2451613,0.1751227,0.4305556,0.2318339,0.9930158,0.8129676,0.23,0.6174497,0.625
0.5283019,0.2468354,0.1,0.1096774,0.1227496,0.0833333,0.0865052,0.992149,0.7705736,0.215,0.6510067,0.75
0.572327,0.4905063,0.22,0.1419355,0.1292962,0.1666667,0.16609,0.9939324,0.7930175,0.255,0.6442953,0.625
0.4528302,0.528481,0,0.1290323,0.2716858,0.0555556,0.0380623,0.992418,0.8453865,0.26,0.6711409,0.625
0.4150943,0.3670886,0.02,0.1548387,0.1129296,0.2638889,0.1384083,0.9902161,0.8428928,0.33,0.8456376,0.75
0.3773585,0.3164557,0,0.0903226,0.0932897,0.2083333,0.0899654,0.9908239,0.8379052,0.225,0.6375839,0.625
0.3773585,0.3164557,0,0.0903226,0.0932897,0.2083333,0.0899654,0.9908239,0.8379052,0.225,0.6375839,0.625
0.3773585,0.3164557,0,0.0903226,0.0932897,0.2083333,0.0899654,0.9908239,0.8379052,0.225,0.6375839,0.625
0.4716981,0.3227848,0.02,0.1096774,0.1374795,0.1805556,0.1072664,0.9917206,0.8379052,0.27,0.704698,0.75
0.4716981,0.3227848,0.02,0.1096774,0.1374795,0.1805556,0.1072664,0.9917206,0.8379052,0.27,0.704698,0.75
0.4716981,0.3227848,0.02,0.1096774,0.1374795,0.1805556,0.1072664,0.9917206,0.8379052,0.27,0.704698,0.75
0.4779874,0.3417722,0.02,0.1096774,0.1391162,0.2361111,0.1072664,0.9922287,0.840399,0.255,0.6979866,0.75
0.4716981,0.3227848,0.02,0.1096774,0.1374795,0.1805556,0.1072664,0.9917206,0.8379052,0.27,0.704698,0.75
0.7232704,0.2658228,0.48,0.1677419,0.1260229,0.1111111,0.0692042,0.994849,0.7705736,0.265,0.738255,0.625
0.5157233,0.278481,0.24,0.1483871,0.1031097,0.1388889,0.0968858,0.9924678,0.8104738,0.265,0.6845638,0.75
0.3836478,0.3734177,0.01,0.1354839,0.091653,0.0694444,0.0449827,0.991063,0.8778055,0.28,0.7651007,0.625
0.4528302,0.414557,0.03,0.116129,0.1276596,0.0972222,0.0415225,0.9922087,0.8329177,0.195,0.6375839,0.625
0.4528302,0.414557,0.03,0.116129,0.1276596,0.0972222,0.0415225,0.9922087,0.8329177,0.195,0.6375839,0.625
0.4339623,0.3607595,0,0.1806452,0.1325696,0.2916667,0.1418685,0.9915213,0.8503741,0.26,0.7248322,0.625
0.5660377,0.3797468,0.29,0.1290323,0.1129296,0.4444444,0.2525952,0.9928763,0.8329177,0.285,0.6711409,0.625
0.4528302,0.3924051,0.01,0.1483871,0.106383,0.1111111,0.1591696,0.9896681,0.8279302,0.255,0.7919463,0.75
0.4779874,0.4082278,0.03,0.1225806,0.1407529,0.1944444,0.1972318,0.993235,0.840399,0.23,0.6912752,0.625
0.4779874,0.4082278,0.03,0.1225806,0.1407529,0.1944444,0.1972318,0.993235,0.840399,0.23,0.6912752,0.625
0.4528302,0.3670886,0.03,0.1483871,0.1260229,0.0972222,0.0968858,0.9920194,0.8354115,0.26,0.6711409,0.625
0.3836478,0.2025316,0.25,0.116129,0.1407529,0.0694444,0.1107266,0.9909833,0.8379052,0.22,0.6778523,0.625
0.3836478,0.2151899,0.25,0.116129,0.1374795,0.0555556,0.0968858,0.9909833,0.8379052,0.22,0.6778523,0.625
0.4591195,0.2721519,0.24,0.1612903,0.1276596,0.375,0.2318339,0.9928165,0.8977556,0.295,0.7449664,0.75
0.4654088,0.4050633,0.17,0.3483871,0.2749591,0.7222222,0.3391003,0.9936933,0.8179551,0.25,0.6375839,0.625
0.7295597,0.3006329,0.4,0.0903226,0.1489362,0.0833333,0.0968858,0.9933744,0.765586,0.325,0.6733779,0.75
0.5786164,0.3417722,0.31,0.1483871,0.1833061,0.1527778,0.1314879,0.9933246,0.80798,0.28,0.7315436,0.625
0.5220126,0.5379747,0.14,0.1612903,0.1522095,0.1805556,0.1868512,0.9935737,0.8379052,0.27,0.6778523,0.625
0.7295597,0.3006329,0.4,0.0903226,0.1489362,0.0833333,0.0968858,0.9933744,0.765586,0.325,0.6733779,0.75
0.5031447,0.5253165,0.27,0.1290323,0.1309329,0.1527778,0.2179931,0.9928564,0.8204489,0.24,0.6577181,0.5
0.4528302,0.3829114,0.02,0.1225806,0.1571195,0.1388889,0.1072664,0.9913419,0.8628429,0.265,0.7919463,0.75
0.490566,0.3164557,0.09,0.1419355,0.188216,0.1388889,0.1453287,0.9934342,0.7930175,0.31,0.6375839,0.625
0.4591195,0.4683544,0.08,0.1096774,0.1538462,0.1388889,0.1557093,0.9920992,0.80798,0.25,0.6577181,0.625
0.4339623,0.3417722,0.3,0.1419355,0.1440262,0.125,0.3633218,0.9935837,0.8104738,0.59,0.704698,0.75
0.5031447,0.4873418,0.32,0.1354839,0.1292962,0.2222222,0.2560554,0.9928962,0.8154613,0.25,0.6577181,0.75
0.4150943,0.3860759,0,0.1032258,0.1129296,0.0555556,0.0276817,0.9903058,0.8304239,0.185,0.6979866,0.5
0.5471698,0.4936709,0.51,0.1096774,0.6792144,0.1666667,0.2283737,0.9925674,0.7481297,0.585,0.6174497,0.625
0.4716981,0.3670886,0.56,0.2,0.2504092,0.0694444,0.0484429,0.9911028,0.8004988,0.515,0.7785235,0.75
0.5471698,0.4936709,0.51,0.1096774,0.6792144,0.1666667,0.2283737,0.9925674,0.7481297,0.585,0.6174497,0.625
0.4842767,0.4746835,0.27,0.2451613,0.1800327,0.4722222,0.3079585,0.9929759,0.80798,0.225,0.6241611,0.625
0.427673,0.5158228,0,0.0774194,0.4369885,0.2222222,0.100346,0.991053,0.8279302,0.255,0.6577181,0.375
0.4528302,0.3544304,0.26,0.1290323,0.1358429,0.1805556,0.3460208,0.9921988,0.8129676,0.26,0.6644295,0.625
0.5157233,0.5601266,0.2,0.0903226,0.1407529,0.0972222,0.1072664,0.9909434,0.7755611,0.23,0.6711409,0.625
0.327044,0.3101266,0.26,0.1483871,0.1472995,0.3194444,0.2560554,0.9916408,0.925187,0.31,0.8187919,0.75
0.4528302,0.2848101,0.15,0.1290323,0.1276596,0.1388889,0.0968858,0.9924279,0.8204489,0.255,0.6644295,0.75
0.4716981,0.3607595,0.02,0.1677419,0.1260229,0.1527778,0.1211073,0.9919099,0.8379052,0.31,0.7248322,0.75
0.4716981,0.3607595,0.02,0.1677419,0.1260229,0.1527778,0.1211073,0.9919099,0.8379052,0.31,0.7248322,0.75
0.427673,0.5253165,0.09,0.116129,0.1211129,0.0555556,0.0865052,0.9916807,0.8428928,0.225,0.6442953,0.625
0.5031447,0.3797468,0.22,0.1354839,0.1309329,0.3472222,0.3633218,0.9924678,0.8229426,0.245,0.6644295,0.625
0.5031447,0.3797468,0.22,0.1354839,0.1309329,0.3472222,0.3633218,0.9924678,0.8229426,0.245,0.6644295,0.625
0.4465409,0.4778481,0.15,0.116129,0.1751227,0.2777778,0.2906574,0.9922685,0.7955112,0.25,0.6375839,0.625
0.5031447,0.5126582,0.25,0.2193548,0.1243863,0.4722222,0.2941176,0.9930158,0.7955112,0.21,0.6174497,0.625
0.4654088,0.4050633,0.07,0.116129,0.1636661,0.1111111,0.0795848,0.9924379,0.8229426,0.29,0.6442953,0.625
0.4654088,0.4050633,0.07,0.116129,0.1636661,0.1111111,0.0795848,0.9924379,0.8229426,0.29,0.6442953,0.625
0.4150943,0.4050633,0.31,0.3935484,0.1358429,0.0972222,0.1695502,0.9935139,0.8354115,0.34,0.6912752,0.625
0.4213836,0.3037975,0.02,0.1419355,0.1309329,0.5,0.384083,0.9915811,0.7730673,0.265,0.6510067,0.625
0.3773585,0.3101266,0,0.1483871,0.111293,0.2083333,0.1141869,0.9892696,0.8927681,0.295,0.8389262,0.75
0.5031447,0.4050633,0.22,0.1548387,0.1538462,0.0694444,0.1141869,0.9924578,0.840399,0.29,0.738255,0.625
0.4465409,0.3924051,0.06,0.083871,0.1145663,0.0694444,0.0415225,0.9905449,0.7905237,0.24,0.6577181,0.625
0.5031447,0.3291139,0.25,0.1290323,0.1276596,0.2638889,0.2041522,0.9924578,0.8229426,0.24,0.6845638,0.625
0.4025157,0.3607595,0.14,0.2516129,0.1145663,0.375,0.2525952,0.9930257,0.8279302,0.24,0.6174497,0.625
0.5408805,0.4335443,0.1,0.1032258,0.1505728,0.0416667,0.0415225,0.9937829,0.8254364,0.325,0.6409396,0.75
0.5471698,0.4272152,0.1,0.1032258,0.1472995,0.0555556,0.0380623,0.9937829,0.8254364,0.325,0.6409396,0.625
0.4591195,0.3734177,0.26,0.1290323,0.1309329,0.2361111,0.3598616,0.9921789,0.8179551,0.26,0.6644295,0.625
0.4402516,0.3797468,0.12,0.1419355,0.1358429,0.1805556,0.0968858,0.9929361,0.8778055,0.31,0.6845638,0.875
0.4528302,0.4240506,0,0.1419355,0.111293,0.1388889,0.083045,0.9919397,0.8528678,0.36,0.7449664,0.75
0.4968553,0.4367089,0.21,0.1354839,0.1309329,0.4583333,0.4878893,0.9925375,0.8104738,0.255,0.6644295,0.625
0.4968553,0.4367089,0.21,0.1354839,0.1309329,0.4583333,0.4878893,0.9925375,0.8104738,0.255,0.6644295,0.625
0.4779874,0.1898734,0.42,0.1290323,0.0851064,0.0833333,0.083045,0.9926372,0.8578554,0.41,0.7986577,0.75
0.4528302,0.2088608,0.33,0.1096774,0.0998363,0.0416667,0.0449827,0.9923383,0.8054863,0.55,0.6711409,1
0.5031447,0.3164557,0.39,0.1677419,0.1342062,0.1666667,0.1591696,0.9948291,0.8553616,0.31,0.7181208,0.75
0.4842767,0.1772152,0.3,0.1290323,0.101473,0.25,0.1176471,0.9915412,0.8179551,0.45,0.7583893,0.875
0.5157233,0.1518987,0.34,0.3290323,0.101473,0.1111111,0.0761246,0.9937331,0.8029925,0.47,0.7315436,0.75
0.3773585,0.3227848,0,0.1354839,0.1047463,0.5555556,0.1868512,0.9913419,0.882793,0.465,0.7181208,0.75
0.509434,0.1835443,0.36,0.1419355,0.0785597,0.4861111,0.183391,0.9913419,0.8154613,0.505,0.8322148,0.875
0.3773585,0.3227848,0,0.1354839,0.1047463,0.5555556,0.1868512,0.9913419,0.882793,0.465,0.7181208,0.75
0.4150943,0.6075949,0,0.116129,0.1342062,0.0694444,0.0553633,0.9899471,0.872818,0.22,0.7986577,0.75
0.4025157,0.2974684,0.4,0.1548387,0.1162029,0.1111111,0.0657439,0.9926372,0.8877805,0.365,0.7114094,0.75
0.5157233,0.1518987,0.34,0.3290323,0.101473,0.1111111,0.0761246,0.9937331,0.8029925,0.47,0.7315436,0.75
0.6226415,0.3607595,0.25,0.1290323,0.1702128,0.1666667,0.3079585,0.9926372,0.7581047,0.45,0.6778523,0.625
0.6289308,0.2025316,0.59,0.1419355,0.1260229,0.0416667,0.0519031,0.9957258,0.798005,0.39,0.6442953,0.625
0.3899371,0.3670886,0,0.1032258,0.106383,0.1111111,0.0622837,0.9929361,0.8877805,0.42,0.6308725,0.625
0.6289308,0.2025316,0.59,0.1419355,0.1260229,0.0416667,0.0519031,0.9957258,0.798005,0.39,0.6442953,0.625
0.4591195,0.2151899,0.33,0.1612903,0.1047463,0.2916667,0.1280277,0.9915412,0.8354115,0.385,0.8120805,0.875
0.490566,0.335443,0.01,0.1032258,0.1260229,0.0416667,0.0657439,0.9913419,0.7880299,0.23,0.6577181,0.625
0.4842767,0.4050633,0.21,0.1419355,0.1260229,0.4444444,0.4602076,0.9919397,0.8154613,0.225,0.6644295,0.625
0.490566,0.335443,0.01,0.1032258,0.1260229,0.0416667,0.0657439,0.9913419,0.7880299,0.23,0.6577181,0.625
0.4716981,0.2531646,0.18,0.1032258,0.1292962,0.3333333,0.200692,0.9928364,0.8329177,0.29,0.6308725,0.625
0.4402516,0.3417722,0,0.1354839,0.1292962,0.5416667,0.1903114,0.9919397,0.8453865,0.42,0.7651007,0.75
0.4025157,0.335443,0.09,0.2516129,0.2013093,0.1944444,0.1072664,0.9931353,0.872818,0.335,0.738255,0.5
0.5220126,0.164557,0.37,0.0903226,0.1243863,0.1111111,0.0795848,0.9937331,0.8129676,0.35,0.6442953,0.75
0.5220126,0.164557,0.37,0.0903226,0.1243863,0.1111111,0.0795848,0.9937331,0.8129676,0.35,0.6442953,0.75
0.4842767,0.1455696,0.37,0.116129,0.0752864,0.3194444,0.2076125,0.9934342,0.8503741,0.355,0.8120805,0.75
0.4779874,0.2594937,0.33,0.1612903,0.1276596,0.0833333,0.0795848,0.9920394,0.8229426,0.29,0.7516779,0.625
0.490566,0.4050633,0,0.1225806,0.1178396,0.375,0.1903114,0.9925375,0.8254364,0.315,0.738255,0.625
0.4968553,0.1139241,0.4,0.1419355,0.0801964,0.5277778,0.2318339,0.9923383,0.8304239,0.465,0.7583893,0.625
0.4654088,0.2594937,0.24,0.116129,0.1080196,0.25,0.1626298,0.9919397,0.840399,0.31,0.6979866,0.625
0.4779874,0.2721519,0.31,0.1354839,0.1129296,0.1805556,0.2560554,0.992139,0.8129676,0.27,0.6644295,0.75
0.3710692,0.278481,0,0.1032258,0.0687398,0.0416667,0.0380623,0.9907442,0.8678304,0.425,0.7852349,0.75
0.3836478,0.2531646,0.16,0.116129,0.1129296,0.1527778,0.0865052,0.9918401,0.8528678,0.37,0.6778523,0.875
0.6415094,0.3417722,0.37,0.9935484,0.3502455,0.7638889,0.3287197,1,0.7930175,0.385,0.6040268,0.75
0.6415094,0.3417722,0.37,0.9935484,0.3502455,0.7638889,0.3287197,1,0.7930175,0.385,0.6040268,0.75
0.6289308,0.2405063,0.38,0.1032258,0.2765957,0.375,0.3114187,0.9954667,0.7855362,0.325,0.5704698,0.625
0.427673,0.5791139,0.29,0.3096774,0.1145663,0.2083333,0.1349481,0.9921091,0.8802993,0.27,0.7449664,0.625
0.4402516,0.3734177,0,0.1096774,0.0851064,0.0416667,0.0276817,0.9923383,0.8503741,0.235,0.6912752,0.625
0.4591195,0.4240506,0.02,0.1419355,0.1178396,0.4305556,0.3183391,0.9919995,0.8279302,0.34,0.7427295,0.75
0.4528302,0.2341772,0.32,0.1290323,0.101473,0.2083333,0.0968858,0.9910431,0.8054863,0.365,0.7583893,0.875
0.4654088,0.4968354,0.19,0.3354839,0.1538462,0.2638889,0.3391003,0.9934641,0.7880299,0.26,0.6420584,0.75
0.4339623,0.3987342,0.02,0.1225806,0.1276596,0.25,0.1038062,0.9934542,0.8478803,0.375,0.6577181,0.625
0.4339623,0.3670886,0.2,0.1129032,0.0949264,0.1111111,0.0761246,0.9895685,0.8428928,0.245,0.7852349,0.625
0.4591195,0.4240506,0.02,0.1419355,0.1178396,0.4305556,0.3183391,0.9919995,0.8279302,0.34,0.7449664,0.75
0.4654088,0.4968354,0.19,0.3354839,0.1538462,0.2638889,0.3391003,0.9934641,0.7880299,0.26,0.6442953,0.75
0.4339623,0.3987342,0.02,0.1225806,0.1276596,0.25,0.1038062,0.9934542,0.8478803,0.375,0.6577181,0.625
0.427673,0.4240506,0,0.1225806,0.1309329,0.3055556,0.1349481,0.9933446,0.8478803,0.37,0.6510067,0.625
0.4339623,0.3670886,0.01,0.1225806,0.1309329,0.5555556,0.1868512,0.9931652,0.8478803,0.365,0.6510067,0.625
0.4528302,0.2405063,0.31,0.1290323,0.091653,0.2083333,0.100346,0.991063,0.8054863,0.38,0.7583893,1
0.4528302,0.2341772,0.32,0.1290323,0.101473,0.2083333,0.0968858,0.9910431,0.8054863,0.365,0.7583893,0.875
0.490566,0.2025316,0.44,0.1741935,0.1702128,0.1111111,0.0588235,0.9936534,0.8304239,0.39,0.738255,0.875
0.4150943,0.3670886,0.02,0.1290323,0.101473,0.5138889,0.183391,0.9900866,0.8354115,0.38,0.7785235,0.875
0.4779874,0.3101266,0.33,0.1225806,0.1211129,0.375,0.2941176,0.9933944,0.8503741,0.29,0.6040268,0.625
0.7358491,0.2848101,0.63,0.1419355,0.1194763,0.0972222,0.0795848,0.9960645,0.8004988,0.345,0.7315436,0.75
0.408805,0.5696203,0,0.1032258,0.0851064,0.125,0.0588235,0.9910132,0.872818,0.315,0.7315436,0.75
0.3773585,0.3417722,0.06,0.116129,0.0818331,0.5277778,0.3079585,0.9887117,0.8229426,0.25,0.7080537,0.75
0.4779874,0.3101266,0.33,0.1225806,0.1211129,0.375,0.2941176,0.9933944,0.8503741,0.29,0.6040268,0.625
0.5283019,0.1835443,0.4,0.1096774,0.1096563,0.1111111,0.0692042,0.9923682,0.8453865,0.3,0.704698,0.625
0.4968553,0.1265823,0.35,0.1096774,0.0883797,0.0972222,0.0519031,0.9909235,0.8279302,0.4,0.7986577,0.875
0.4025157,0.2658228,0.09,0.1483871,0.0883797,0.4722222,0.2214533,0.9935737,0.8503741,0.34,0.6979866,0.75
0.3899371,0.4968354,0,0.1354839,0.0981997,0.0833333,0.0449827,0.9929759,0.8952618,0.305,0.6711409,0.5
0.427673,0.4050633,0.03,0.1483871,0.1227496,0.1944444,0.1072664,0.9917903,0.8379052,0.29,0.6979866,0.75
0.4339623,0.3987342,0.01,0.1548387,0.1243863,0.1944444,0.1349481,0.9915611,0.8329177,0.265,0.7248322,0.75
0.427673,0.3734177,0.1,0.1096774,0.1031097,0.4722222,0.183391,0.992139,0.8503741,0.335,0.6510067,0.625
0.427673,0.3734177,0.1,0.1096774,0.1031097,0.4722222,0.183391,0.992139,0.8503741,0.335,0.6510067,0.625
0.4591195,0.3037975,0.32,0.1354839,0.101473,0.4305556,0.1868512,0.9936136,0.8229426,0.325,0.6711409,0.875
0.4213836,0.6582278,0.08,0.1483871,0.1096563,0.2638889,0.1107266,0.9928165,0.8778055,0.285,0.738255,0.5
0.4591195,0.3037975,0.32,0.1354839,0.101473,0.4305556,0.1868512,0.9936136,0.8229426,0.325,0.6711409,0.875
0.4591195,0.6202532,0.05,0.1354839,0.0998363,0.2777778,0.1695502,0.9933844,0.8254364,0.275,0.6510067,0.375
0.6289308,0.4367089,0.11,0.0903226,0.1374795,0.1111111,0.083045,0.9921191,0.7182045,0.235,0.6510067,0.625
0.4213836,0.443038,0.08,0.2419355,0.1096563,0.1111111,0.0553633,0.9896881,0.8553616,0.26,0.8456376,0.625
0.4779874,0.221519,0.6,0.1677419,0.1194763,0.3194444,0.1522491,0.9928962,0.8428928,0.395,0.7449664,0.75
0.3836478,0.3797468,0.08,0.116129,0.1162029,0.1944444,0.1557093,0.989708,0.8428928,0.27,0.738255,0.625
0.6226415,0.3164557,0.5,0.8903226,0.3355155,0.6666667,0.283737,0.9987347,0.7880299,0.375,0.590604,0.625
0.3333333,0.2974684,0.11,0.1419355,0.0785597,0.2222222,0.3079585,0.9881736,0.882793,0.44,0.9105148,0.875
0.6226415,0.3164557,0.5,0.8903226,0.3355155,0.6666667,0.283737,0.9987347,0.7880299,0.375,0.590604,0.625
0.3333333,0.2974684,0.11,0.1419355,0.0785597,0.2222222,0.3079585,0.9881736,0.882793,0.44,0.9127517,0.875
0.4465409,0.5537975,0.05,0.3677419,0.1342062,0.0416667,0.0484429,0.9944106,0.8478803,0.26,0.6845638,0.375
0.5157233,0.1772152,0.6,0.1935484,0.1702128,0.1388889,0.0761246,0.9946099,0.8453865,0.34,0.7114094,0.625
0.3522013,0.3924051,0.03,0.0967742,0.1309329,0.0833333,0.0449827,0.991322,0.9127182,0.31,0.6778523,0.5
0.5157233,0.1772152,0.6,0.1935484,0.1702128,0.1388889,0.0761246,0.9946099,0.8453865,0.34,0.7114094,0.625
0.4528302,0.3670886,0.54,0.1354839,0.1865794,0.0416667,0.0311419,0.9935239,0.8304239,0.285,0.6912752,0.5
0.509434,0.2088608,0.44,0.0967742,0.0687398,0.0833333,0.0415225,0.9917604,0.8354115,0.305,0.7181208,0.625
0.427673,0.5759494,0.06,0.1290323,0.0981997,0.0555556,0.0380623,0.9922586,0.8802993,0.32,0.7315436,0.5
0.4402516,0.414557,0.16,0.1354839,0.1211129,0.1111111,0.0865052,0.9923981,0.840399,0.275,0.6510067,0.625
0.427673,0.4303797,0.21,0.1354839,0.1145663,0.125,0.0795848,0.9918003,0.8428928,0.3,0.6912752,0.625
0.3773585,0.4050633,0.05,0.1225806,0.1080196,0.125,0.0588235,0.9913021,0.8778055,0.39,0.7114094,0.625
0.3522013,0.3417722,0.04,0.1096774,0.0801964,0.0694444,0.0449827,0.9905449,0.9276808,0.29,0.7651007,0.625
0.3899371,0.3607595,0.1,0.1354839,0.0785597,0.0555556,0.0380623,0.9908239,0.8578554,0.38,0.7248322,0.75
0.4465409,0.1392405,0.49,0.116129,0.0638298,0.1111111,0.0622837,0.9897877,0.8453865,0.28,0.8322148,0.75
0.3522013,0.3417722,0.04,0.1096774,0.0801964,0.0694444,0.0449827,0.9905449,0.9276808,0.29,0.7651007,0.625
0.3899371,0.4113924,0.06,0.1032258,0.0818331,0.0833333,0.0622837,0.9898275,0.8902743,0.27,0.8020134,0.625
0.4842767,0.3417722,0.26,0.1225806,0.1456628,0.3194444,0.5086505,0.9926969,0.8129676,0.295,0.6510067,0.625
0.4025157,0.1962025,0.09,0.0903226,0.1080196,0.2083333,0.0968858,0.9909335,0.8528678,0.35,0.6711409,0.875
0.4402516,0.2721519,0.02,0.1225806,0.1309329,0.2083333,0.0968858,0.9912622,0.8354115,0.405,0.7114094,0.75
0.4842767,0.3417722,0.26,0.1225806,0.1456628,0.3194444,0.5086505,0.9926969,0.8129676,0.295,0.6510067,0.625
0.4339623,0.4683544,0.03,0.1483871,0.0883797,0.0972222,0.0553633,0.9914217,0.8603491,0.315,0.7718121,0.75
0.4150943,0.5664557,0.04,0.1483871,0.111293,0.0972222,0.0449827,0.9921589,0.8802993,0.29,0.7248322,0.75
0.4339623,0.4683544,0.03,0.1483871,0.0883797,0.0972222,0.0553633,0.9914217,0.8603491,0.315,0.7718121,0.75
